date,action,ticker,price,shares,fee,cash_after,reason
2025-03-17,BUY,BEIJ-B.ST,155.7184295654297,586023,62965.66106196304,364955813.3494645,REBALANCE_IN
2025-03-17,BUY,EMBRAC-B.ST,101.72000122070312,897116,62965.70202442749,273638207.0323278,REBALANCE_IN
2025-03-17,BUY,MEKO.ST,120.82426452636719,755267,62965.66005926468,182320661.57623273,REBALANCE_IN
2025-03-17,BUY,PCELL.ST,26.31999969482422,3467122,62965.70848752365,91003045.88582687,REBALANCE_IN
2025-03-24,SELL,PCELL.ST,25.219999313354492,3467122,60334.16197692821,178383526.1831662,STOP_LOSS
2025-03-24,SELL,ELAN-B.ST,72.9000015258789,2217293,111532.05752749123,339912657.20895934,REBALANCE_OUT
2025-03-24,BUY,HPOL-B.ST,91.42576599121094,3715345,234378.00115716475,16.661186575889587,REBALANCE_IN
2025-03-27,SELL,BEIJ-B.ST,147.0,586023,59440.312889999994,86085957.34829658,STOP_LOSS
2025-03-31,SELL,HPOL-B.ST,88.94999694824219,3715345,228031.14922405014,416337852.6107394,STOP_LOSS
2025-03-31,SELL,MEKO.ST,123.5999984741211,755267,64412.190032812265,509624440.46826065,REBALANCE_OUT
2025-03-31,BUY,BEIJ-B.ST,139.9425506591797,910417,87910.19322900008,382130453.13155323,REBALANCE_IN
2025-03-31,BUY,BULTEN.ST,60.55433654785156,2103996,87910.19649674011,254636461.055723,REBALANCE_IN
2025-03-31,BUY,PCELL.ST,26.6200008392334,4786104,87910.20382269424,127142458.355242,REBALANCE_IN
2025-04-04,SELL,PCELL.ST,25.260000228881836,4786104,83418.92181346206,247956027.5688808,STOP_LOSS
2025-04-07,SELL,BEIJ-B.ST,121.0999984741211,910417,76073.53314446159,358131451.3465502,STOP_LOSS
2025-04-07,SELL,BULTEN.ST,59.0,2103996,85653.67715999999,482181561.6693902,REBALANCE_OUT
2025-04-07,BUY,ELAN-B.ST,56.02267837524414,2868966,110901.74004638236,321343500.44183314,REBALANCE_IN
2025-04-07,BUY,PCELL.ST,23.959999084472656,6708146,110901.74869277114,160505426.67463145,REBALANCE_IN
2025-04-07,BUY,RATO-B.ST,26.15999984741211,6131297,110672.36272326244,25.727469861507416,REBALANCE_IN
2025-04-08,SELL,EMBRAC-B.ST,97.7300033569336,897116,60495.853287175596,87614679.56574152,STOP_LOSS
2025-04-14,SELL,RATO-B.ST,28.299999237060547,6131297,119725.83329131221,261010654.1546418,REBALANCE_OUT
2025-04-14,SELL,ELAN-B.ST,63.099998474121094,2868966,124911.90765339065,441917492.4692937,REBALANCE_OUT
2025-04-14,BUY,CEVI.ST,151.4728546142578,972489,101640.92258856582,294510166.63574016,REBALANCE_IN
2025-04-14,BUY,ELUX-B.ST,68.5199966430664,2149822,101640.99939400131,147102729.41315585,REBALANCE_IN
2025-04-14,BUY,EMBRAC-B.ST,110.31999969482422,1332499,101430.88959861397,9.250203669071198,REBALANCE_IN
2025-04-23,SELL,PCELL.ST,27.799999237060547,6708146,128675.65304064262,186357787.27925378,REBALANCE_OUT
2025-04-23,BUY,EQT.ST,265.34454345703125,701839,128498.11283438416,140.13108003139496,REBALANCE_IN
2025-04-30,SELL,ELUX-B.ST,60.2400016784668,2149822,89358.64381299933,129416062.37567188,STOP_LOSS
2025-04-30,SELL,CEVI.ST,203.0,972489,136216.53423,326695112.84144187,REBALANCE_OUT
2025-04-30,SELL,EQT.ST,277.1000061035156,701839,134190.91791674285,521040513.1072104,REBALANCE_OUT
2025-04-30,BUY,ELAN-B.ST,53.5,4869537,179758.95835499998,260340524.6488554,REBALANCE_IN
2025-04-30,BUY,PCELL.ST,24.760000228881836,10507310,179511.08862340334,15.555299580097198,REBALANCE_IN
2025-05-07,SELL,ELAN-B.ST,51.0,4869537,171359.00702999998,248175043.54826957,STOP_LOSS
2025-05-08,SELL,EMBRAC-B.ST,121.44000244140625,1332499,111654.89045108826,409882070.4709899,REBALANCE_OUT
2025-05-08,BUY,ELAN-B.ST,51.79999923706055,2637593,94272.8476174966,273160482.23569614,REBALANCE_IN
2025-05-08,BUY,ELUX-B.ST,60.400001525878906,2262042,94272.8647736055,136438869.11932036,REBALANCE_IN
2025-05-08,BUY,HEXA-B.ST,92.58000183105469,1472724,94077.90552548034,0.5971567034721375,REBALANCE_IN
2025-05-15,SELL,HEXA-B.ST,98.27999877929688,1472724,99870.12591634643,144639443.39348158,REBALANCE_OUT
2025-05-15,BUY,EMBRAC-B.ST,123.73999786376953,1168092,99732.39409343353,9.414701879024506,REBALANCE_IN
2025-05-22,SELL,ELAN-B.ST,58.0,2637593,105556.47185999999,152874846.9428419,REBALANCE_OUT
2025-05-22,SELL,EMBRAC-B.ST,116.9000015258789,1168092,94219.47004183319,289330584.05516696,REBALANCE_OUT
2025-06-09,BUY,BULTEN.ST,61.29999923706055,1573303,66545.99616276889,192820565.35933912,REBALANCE_IN
2025-06-09,BUY,RATO-B.ST,40.84000015258789,2361496,66546.01293023162,96310522.3460732,REBALANCE_IN
2025-06-09,BUY,VOLV-B.ST,264.5,363871,66408.276855,234.56921818852425,REBALANCE_IN
2025-06-16,SELL,RATO-B.ST,39.5,2361496,64362.57348,93214963.9957382,REBALANCE_OUT
2025-06-16,SELL,VOLV-B.ST,263.3999938964844,363871,66132.09723358428,188992451.07761228,REBALANCE_OUT
2025-06-16,SELL,BULTEN.ST,59.599998474121094,1573303,64700.510915537794,282696606.9660269,REBALANCE_OUT
2025-06-24,BUY,NIBE-B.ST,38.619998931884766,3659976,97530.30575539947,141250807.44954762,REBALANCE_IN
2025-06-27,SELL,PCELL.ST,23.540000915527344,10507310,170666.04004361344,388422228.4292336,STOP_LOSS
2025-07-01,SELL,ELUX-B.ST,67.04000091552734,2262042,104636.63544816329,539964889.5447468,REBALANCE_OUT
2025-07-01,SELL,NIBE-B.ST,40.25,3659976,101646.68346,687177276.8612868,REBALANCE_OUT
2025-07-01,BUY,G5EN.ST,109.5999984741211,1567466,118538.04713368331,515264467.6059164,REBALANCE_IN
2025-07-01,BUY,MEKO.ST,109.0,1576094,118538.02974,343351683.5761764,REBALANCE_IN
2025-07-01,BUY,PCELL.ST,25.079999923706055,6849853,118538.0757750044,171438832.78300372,REBALANCE_IN
2025-07-08,BUY,SINT.ST,116.5,1470563,118211.20675499999,32.076248705387115,REBALANCE_IN
2025-07-15,SELL,MEKO.ST,110.0,1576094,119625.5346,173250746.54164872,REBALANCE_OUT
2025-07-15,BUY,NIBE-B.ST,43.75,3957286,119460.57112499999,23.470523715019226,REBALANCE_IN
2025-07-22,SELL,PCELL.ST,36.5,6849853,172513.54780499998,249847144.4227187,REBALANCE_OUT
2025-07-22,SELL,NIBE-B.ST,43.650001525878906,3957286,119187.52255745407,422463496.8385005,REBALANCE_OUT
2025-07-22,BUY,CLAS-B.ST,318.52301025390625,663160,145749.8864411865,211086027.47207883,REBALANCE_IN
2025-07-22,BUY,MEKO.ST,109.5999984741211,1924639,145548.89770963142,47.11113524436951,REBALANCE_IN
2025-07-28,SELL,MEKO.ST,93.0,1924639,123504.08463,178867970.02650523,STOP_LOSS
2025-07-29,BUY,RATO-B.ST,36.0,4965128,123333.77952,28.246985226869583,REBALANCE_IN
2025-07-30,SELL,G5EN.ST,106.19999694824219,1567466,114860.77024736663,166350051.89321125,STOP_LOSS
2025-08-05,SELL,SINT.ST,114.5,1470563,116181.82981499999,334613333.5633962,REBALANCE_OUT
2025-08-05,SELL,CLAS-B.ST,343.6000061035156,663160,157224.62823284912,562317888.9827708,REBALANCE_OUT
2025-08-05,BUY,G5EN.ST,106.5999984741211,1758342,129333.08561671828,374749301.38017106,REBALANCE_IN
2025-08-05,BUY,LUND-B.ST,477.6000061035156,392460,129332.83989281616,187181070.1448925,REBALANCE_IN
2025-08-05,BUY,MEKO.ST,84.30000305175781,2218884,129065.83030033263,76.34309560060501,REBALANCE_IN
2025-08-08,SELL,G5EN.ST,91.0999984741211,1758342,110527.61792671829,160074502.24215192,STOP_LOSS
2025-08-12,SELL,LUND-B.ST,484.79998779296875,392460,131282.57621436767,350207822.87516606,REBALANCE_OUT
2025-08-12,BUY,CEVI.ST,166.1999969482422,1053573,120821.64227547774,174983171.8481402,REBALANCE_IN
2025-08-12,BUY,HOLM-B.ST,378.20001220703125,462354,120654.9790263391,228.425144135952,REBALANCE_IN
2025-08-15,SELL,CEVI.ST,160.1999969482422,1053573,116459.85005547774,168666159.95983902,STOP_LOSS
2025-08-19,SELL,HOLM-B.ST,361.3999938964844,462354,115295.36561683044,335645597.3722373,REBALANCE_OUT
2025-08-19,SELL,MEKO.ST,87.30000305175781,2218884,133658.92018033264,529220518.4235536,REBALANCE_OUT
2025-08-19,BUY,BULTEN.ST,57.79999923706055,3052021,121720.69991533,352691986.2521455,REBALANCE_IN
2025-08-19,BUY,EMBRAC-B.ST,84.0199966430664,2099581,121720.68411457374,176163476.99618495,REBALANCE_IN
2025-08-19,BUY,G5EN.ST,98.0999984741211,1794515,121468.92394563332,89.31045189499855,REBALANCE_IN
2025-08-26,SELL,EMBRAC-B.ST,87.94999694824219,2099581,127414.11835438522,184530817.7346848,REBALANCE_OUT
2025-08-26,BUY,CLAS-B.ST,345.8759460449219,533149,127238.3561829538,164.62059777975082,REBALANCE_IN
2025-08-29,SELL,G5EN.ST,93.0,1794515,115154.02755,166774905.59304777,STOP_LOSS
2025-09-02,SELL,BULTEN.ST,55.20000076293945,3052021,116245.37745466999,335130221.74410033,STOP_LOSS
2025-09-02,SELL,CLAS-B.ST,332.79998779296875,533149,122428.0666773651,512439774.3692565,REBALANCE_OUT
2025-09-02,BUY,EMBRAC-B.ST,81.62999725341797,2092530,117861.12052535934,341508695.09603643,REBALANCE_IN
2025-09-02,BUY,NEWA-B.ST,107.0999984741211,1594895,117861.14392580451,170577581.88572726,REBALANCE_IN
2025-09-02,BUY,PCELL.ST,26.0,6556152,117617.36688,12.51884725689888,REBALANCE_IN
2025-09-09,SELL,EMBRAC-B.ST,87.70999908447266,2092530,126639.70502511978,183409177.19805372,REBALANCE_OUT
2025-09-09,SELL,PCELL.ST,28.540000915527344,6556152,129107.68301681212,370392653.59737337,REBALANCE_OUT
2025-09-09,BUY,BULTEN.ST,54.900001525878906,3373339,127785.45821064171,185068551.8918559,REBALANCE_IN
2025-09-09,BUY,NIBE-B.ST,37.5,4931758,127609.23825,17.65360590815544,REBALANCE_IN
2025-09-16,SELL,NEWA-B.ST,111.30000305175781,1594895,122483.15467339095,177389352.8661658,REBALANCE_OUT
2025-09-16,BUY,PCELL.ST,27.68000030517578,6404155,122314.23852453117,26.273248255252838,REBALANCE_IN
