Total trades: 3708
Final portfolio value: 87804365381
Max single position value seen: 10950299274.786922
Max shares for any ticker: 402601398
Trades with shares > 1,000,000 found:
date,action,ticker,price,shares,fee,cash_after,reason 
2024-12-17,SELL,ELAN-B.ST,87.9000015258789,73817484,4477104.299803213,19531778999.71389,STOP_LOSS_random
2024-12-20,SELL,CEVI.ST,217.5,28985814,4350046.03605,25831843498.67784,REBALANCE_OUT_random
2024-12-20,SELL,ELUX-B.ST,89.73999786376953,75213539,4657267.352138717,32576849060.51225,REBALANCE_OUT_random
2024-12-20,SELL,G5EN.ST,110.19999694824219,61870147,4704482.107305233,39390234588.99224,REBALANCE_OUT_random
2024-12-20,SELL,NIBE-B.ST,41.790000915527344,150434056,4337781.143196879,45672536145.81554,REBALANCE_OUT_random
2024-12-20,SELL,CLAS-B.ST,213.0,30250701,4445945.52597,52111489513.289566,REBALANCE_OUT_random
2024-12-20,SELL,RATO-B.ST,30.600000381469727,207842864,4388394.285203175,58467092836.690125,STOP_LOSS_random
2024-12-20,BUY,HEXA-B.ST,105.39290618896484,69344198,5042786.7226484725,51153663495.40447,REBALANCE_IN_random
2024-12-20,BUY,HM-B.ST,147.1522979736328,49665460,5042786.732553103,43840234139.75438,REBALANCE_IN_random
2024-12-20,BUY,PCELL.ST,35.63999938964844,205061356,5042786.755849532,36526804750.31805,REBALANCE_IN_random
2024-12-20,BUY,SHB-B.ST,139.6781005859375,52323066,5042786.668241726,29213375487.937157,REBALANCE_IN_random
2024-12-20,BUY,SINT.ST,103.68502044677734,70486426,5042786.699510878,21899946180.20739,REBALANCE_IN_random
2024-12-20,BUY,SKA-B.ST,220.22727966308594,33185655,5042786.701896504,14586516869.017807,REBALANCE_IN_random
2024-12-20,BUY,SOBI.ST,310.3999938964844,23545060,5042786.671401727,7273087602.054047,REBALANCE_IN_random
2025-01-03,SELL,BULTEN.ST,72.80000305175781,96082127,4826397.605785374,14263040343.267643,REBALANCE_OUT_random
2025-01-03,SELL,PCELL.ST,36.7599983215332,205061356,5201258.020636212,21795894187.61833,REBALANCE_OUT_random
2025-01-03,SELL,SKA-B.ST,237.10000610351562,33185655,5429140.112103923,29658784050.55539,REBALANCE_OUT_random
2025-01-03,SELL,HEXA-B.ST,106.0,69344198,5071834.64172,37004197203.913666,REBALANCE_OUT_random
2025-01-03,SELL,HM-B.ST,148.10000610351562,49665460,5075263.9011023985,44354576869.14648,REBALANCE_OUT_random
2025-01-03,BUY,ELAN-B.ST,83.19087219238281,76166626,4372093.953734805,38013836726.30172,REBALANCE_IN_random
2025-01-03,BUY,G5EN.ST,109.73931884765625,57740180,4372093.936105334,31673096609.02455,REBALANCE_IN_random
2025-01-03,BUY,MEKO.ST,131.8440704345703,48059560,4372093.9294491755,25332356501.400642,REBALANCE_IN_random
2025-01-03,BUY,NOTE.ST,144.6607666015625,43801566,4372093.999977165,18991616291.49173,REBALANCE_IN_random
2025-01-03,BUY,RATO-B.ST,31.149341583251953,203419006,4372093.990669509,12650876095.081482,REBALANCE_IN_random
2025-01-03,BUY,SAVE.ST,232.82907104492188,27214677,4372093.895641345,6310136036.488239,REBALANCE_IN_random
2025-01-03,BUY,VOLV-B.ST,261.34088134765625,24128582,4350991.571028944,159.36801624298096,REBALANCE_IN_random
2025-01-13,SELL,SINT.ST,107.0,70486426,5204012.83158,7536843728.536436,REBALANCE_OUT_random
2025-01-13,SELL,VOLV-B.ST,278.6000061035156,24128582,4638333.9338037325,14254428487.07181,REBALANCE_OUT_random
2025-01-13,SELL,SOBI.ST,327.6000061035156,23545060,5322219.641798273,21962468067.137653,REBALANCE_OUT_random
2025-01-13,SELL,SAVE.ST,237.60000610351562,27214677,4461683.120700592,28424213805.32216,REBALANCE_OUT_random
2025-01-13,SELL,ELAN-B.ST,84.5999984741211,76166626,4446150.545931477,34863464098.15518,REBALANCE_OUT_random
2025-01-13,SELL,RATO-B.ST,31.65999984741211,203419006,4443769.532255298,41299266027.54365,REBALANCE_OUT_random
2025-01-13,SELL,MEKO.ST,127.4000015258789,48059560,4224723.731959817,47417829321.14476,REBALANCE_OUT_random
2025-01-13,SELL,G5EN.ST,113.80000305175781,57740180,4533874.535544241,53984128106.81826,REBALANCE_OUT_random
2025-01-13,SELL,NOTE.ST,146.3000030517578,43801566,4421636.775235522,60387875709.51479,REBALANCE_OUT_random
2025-01-13,BUY,AZN.ST,1484.62646484375,4519496,4629736.724855273,53673482603.43447,REBALANCE_IN_random
2025-01-13,BUY,CEVI.ST,201.4371795654297,33309461,4629737.074912427,46959088989.67488,REBALANCE_IN_random
2025-01-13,BUY,CLAS-B.ST,203.3631591796875,32993999,4629737.0707219,40244695381.99271,REBALANCE_IN_random
2025-01-13,BUY,ELUX-B.ST,91.41999816894531,73394925,4629737.0972858155,33530301735.78554,REBALANCE_IN_random
2025-01-13,BUY,EMBRAC-B.ST,193.55999755859375,34665034,4629737.088521913,26815908102.288452,REBALANCE_IN_random
2025-01-13,BUY,HM-B.ST,140.17987060546875,47865388,4629737.088461184,20101514468.879433,REBALANCE_IN_random
2025-01-13,BUY,LUND-B.ST,496.3136291503906,13519201,4629736.960951277,13387121020.394892,REBALANCE_IN_random
2025-01-13,BUY,SKA-B.ST,216.00506591796875,31062993,4629737.056896337,6672727432.763594,REBALANCE_IN_random
2025-01-20,SELL,LUND-B.ST,517.5,13519201,4827368.697075,13664086581.566519,REBALANCE_OUT_random
2025-01-20,SELL,CEVI.ST,223.5,33309461,5136818.528115,21103614296.538403,REBALANCE_OUT_random
2025-01-20,SELL,ELUX-B.ST,102.44999694824219,73394925,5188323.79116386,28617735815.013702,REBALANCE_OUT_random
2025-01-20,SELL,EMBRAC-B.ST,195.5,34665034,4676139.76143,35390073822.25227,REBALANCE_OUT_random
2025-01-20,SELL,SKA-B.ST,234.0,31062993,5015430.84978,42653798753.4025,REBALANCE_OUT_random
2025-01-20,SELL,AZN.ST,1492.0,4519496,4652730.74208,49392234054.660416,REBALANCE_OUT_random
2025-01-20,BUY,BULTEN.ST,68.78131103515625,102586492,4868663.055837722,42331331977.34701,REBALANCE_IN_random
2025-01-20,BUY,MEKO.ST,127.90841674804688,55164731,4868663.047753911,35270429911.757355,REBALANCE_IN_random
2025-01-20,BUY,NEWA-B.ST,94.99618530273438,74277018,4868663.02230715,28209527883.07251,REBALANCE_IN_random
2025-01-20,BUY,NIBE-B.ST,41.882476806640625,168472210,4868663.065243057,21148625792.11878,REBALANCE_IN_random
2025-01-20,BUY,SWED-A.ST,213.2187042236328,33092938,4868663.017925982,14087723769.787834,REBALANCE_IN_random
2025-01-20,BUY,VOLV-B.ST,280.2095642089844,25181272,4868662.9448100515,7026821853.495124,REBALANCE_IN_random
2025-01-27,SELL,VOLV-B.ST,290.8999938964844,25181272,5054409.991062942,14346999314.609774,REBALANCE_OUT_random
2025-01-27,SELL,HM-B.ST,149.64999389648438,47865388,4942507.965216471,21505111828.697414,REBALANCE_OUT_random
2025-01-27,SELL,MEKO.ST,129.0,55164731,4910212.706309999,28616451914.991104,REBALANCE_OUT_random
2025-01-27,SELL,SHB-B.ST,166.8000030517578,52323066,6021966.422249354,37337917517.04618,REBALANCE_OUT_random
2025-01-27,SELL,SWED-A.ST,244.60000610351562,33092938,5585227.657380452,45426865126.172066,REBALANCE_OUT_random
2025-01-27,SELL,NIBE-B.ST,43.560001373291016,168472210,5063668.292283347,52760451156.841156,REBALANCE_OUT_random
2025-01-27,SELL,CLAS-B.ST,226.0,32993999,5145084.204059999,60211949846.6371,REBALANCE_OUT_random
2025-01-27,BUY,G5EN.ST,116.65644836425781,64518454,5193280.651338993,52680262868.39302,REBALANCE_IN_random
2025-01-27,BUY,HOLM-B.ST,407.1604309082031,18485327,5193280.657691338,45148575880.93629,REBALANCE_IN_random
2025-01-27,BUY,HPOL-B.ST,100.84423828125,74634841,5193280.646022173,37616888910.40306,REBALANCE_IN_random
2025-01-27,BUY,LUND-B.ST,527.4878540039062,14268563,5193280.636846782,30085201953.176674,REBALANCE_IN_random
2025-01-27,BUY,RATO-B.ST,32.93864822387695,228500382,5193280.654186458,22553514970.802982,REBALANCE_IN_random
2025-01-27,BUY,SINT.ST,103.19823455810547,72932388,5193280.6417576615,15021828006.454468,REBALANCE_IN_random
2025-01-29,SELL,HPOL-B.ST,100.5999984741211,74634841,5180702.774594226,22524912194.396145,STOP_LOSS_random
2025-02-03,SELL,NEWA-B.ST,103.30000305175781,74277018,5294243.168392074,30192434137.303223,REBALANCE_OUT_random
2025-02-03,SELL,SINT.ST,105.5,72932388,5309113.18446,37881491958.11876,REBALANCE_OUT_random
2025-02-03,SELL,RATO-B.ST,34.20000076293945,228500382,5392152.13472505,45690813044.71599,REBALANCE_OUT_random
2025-02-03,SELL,G5EN.ST,128.39999389648438,64518454,5716076.678869319,53969266067.847725,REBALANCE_OUT_random
2025-02-03,SELL,HOLM-B.ST,412.79998779296875,18485327,5265212.504364834,61594743615.2924,REBALANCE_OUT_random
2025-02-03,BUY,CLAS-B.ST,232.5,33115453,5312546.547525,53890088246.24487,REBALANCE_IN_random
2025-02-03,BUY,HEXA-B.ST,128.40859985351562,59959714,5312546.616426495,46185432777.27121,REBALANCE_IN_random
2025-02-03,BUY,HM-B.ST,141.9839324951172,54226860,5312546.552466897,38480777401.05657,REBALANCE_IN_random
2025-02-03,BUY,NOTE.ST,153.2886505126953,50227743,5312546.63051025,30776121911.657585,REBALANCE_IN_random
2025-02-03,BUY,PCELL.ST,31.420000076293945,245045924,5312546.636035109,23071466414.24603,REBALANCE_IN_random
2025-02-03,BUY,SHB-B.ST,158.5768585205078,48552752,5312546.590432859,15366810982.970293,REBALANCE_IN_random
2025-02-03,BUY,VOLV-B.ST,299.0782470703125,25743573,5312546.453454971,7662155750.350212,REBALANCE_IN_random
2025-02-06,SELL,BULTEN.ST,67.5999984741211,102586492,4785044.224839151,14592217408.79081,STOP_LOSS_random
2025-02-10,SELL,LUND-B.ST,534.0,14268563,5257394.72298,22206372656.06783,REBALANCE_OUT_random
2025-02-10,SELL,PCELL.ST,31.299999237060547,245045924,5292256.69162891,29871017633.621,REBALANCE_OUT_random
2025-02-10,SELL,HEXA-B.ST,124.69999694824219,59959714,5159113.545444057,37342834672.89303,REBALANCE_OUT_random
2025-02-10,SELL,HM-B.ST,148.1999969482422,54226860,5545130.135693802,45373710029.27009,REBALANCE_OUT_random
2025-02-10,SELL,SHB-B.ST,171.0,48552752,5728739.20848,53670501882.06161,REBALANCE_OUT_random
2025-02-10,BUY,ELAN-B.ST,74.6656723022461,102687276,5290378.004604147,45997997004.63071,REBALANCE_IN_random
2025-02-10,BUY,HPOL-B.ST,95.70689392089844,80111413,5290378.009032556,38325492120.77739,REBALANCE_IN_random
2025-02-10,BUY,MEKO.ST,131.0569305419922,58502930,5290377.959123991,30652987309.305237,REBALANCE_IN_random
2025-02-10,BUY,NEWA-B.ST,115.43341064453125,66421103,5290377.976062577,22980482473.267467,REBALANCE_IN_random
2025-02-10,BUY,SAVE.ST,257.62286376953125,29761390,5290378.019877704,15307977573.6857,REBALANCE_IN_random
2025-02-10,BUY,SINT.ST,101.2510986328125,75724754,5290378.029977629,7635472659.456259,REBALANCE_IN_random
2025-02-10,BUY,SOBI.ST,321.0,23770117,5264843.21433,259.24192905426025,REBALANCE_IN_random
2025-02-12,SELL,SAVE.ST,250.8000030517578,29761390,5150268.124948942,7459006693.941535,STOP_LOSS_random
2025-02-13,SELL,NOTE.ST,152.0,50227743,5267885.6858399995,15088355744.255695,STOP_LOSS_random
2025-02-17,SELL,NEWA-B.ST,115.19999694824219,66421103,5279680.495400227,22734786926.659176,REBALANCE_OUT_random
2025-02-17,SELL,HPOL-B.ST,105.0,80111413,5804071.87185,31140681219.787327,REBALANCE_OUT_random
2025-02-17,SELL,MEKO.ST,128.8000030517578,58502930,5199272.518150373,38670659509.805954,REBALANCE_OUT_random
2025-02-17,SELL,SOBI.ST,308.79998779296875,23770117,5064746.169211833,46005806603.07418,REBALANCE_OUT_random
2025-02-17,BUY,BEIJ-B.ST,169.6031951904297,45209256,5290667.646149652,38332881665.64593,REBALANCE_IN_random
2025-02-17,BUY,CEVI.ST,197.48744201660156,38825934,5290667.728800125,30659956608.35173,REBALANCE_IN_random
2025-02-17,BUY,G5EN.ST,127.31256103515625,60226849,5290667.728594671,22987031551.355495,REBALANCE_IN_random
2025-02-17,BUY,LUND-B.ST,549.7551879882812,13947361,5290667.507261842,15314106815.35281,REBALANCE_IN_random
2025-02-17,BUY,SKA-B.ST,247.28790283203125,31006912,5290667.626826367,7641181905.94864,REBALANCE_IN_random
2025-02-17,BUY,SWED-A.ST,235.18113708496094,32468220,5268779.900120023,227.32384967803955,REBALANCE_IN_random
2025-02-21,SELL,CEVI.ST,186.8000030517578,38825934,5004352.36688427,7247680464.644313,STOP_LOSS_random
2025-02-24,SELL,SINT.ST,105.5,75724754,5512383.46743,15231129628.176884,REBALANCE_OUT_random
2025-02-24,SELL,BEIJ-B.ST,168.64999389648438,45209256,5260933.116440574,22850409443.525043,REBALANCE_OUT_random
2025-02-24,SELL,VOLV-B.ST,331.8999938964844,25743573,5895561.287885853,31388805603.81086,REBALANCE_OUT_random
2025-02-24,SELL,SKA-B.ST,250.0,31006912,5348692.319999999,39135184911.49086,REBALANCE_OUT_random
2025-02-24,SELL,SWED-A.ST,255.39999389648438,32468220,5721744.400982501,47421846356.919586,REBALANCE_OUT_random
2025-02-24,SELL,CLAS-B.ST,244.60000610351562,33115453,5589027.604085272,55516297335.23618,REBALANCE_OUT_random
2025-02-24,BUY,BULTEN.ST,66.8680648803711,118605191,5472320.728786396,47579925407.57059,REBALANCE_IN_random
2025-02-24,BUY,ELUX-B.ST,94.0199966430664,84353328,5472320.73462012,39643553471.44449,REBALANCE_IN_random
2025-02-24,BUY,EMBRAC-B.ST,123.4000015258789,64269850,5472320.715766925,31707181562.660713,REBALANCE_IN_random
2025-02-24,BUY,EQT.ST,341.1572570800781,23247049,5472320.635711859,23770809769.97883,REBALANCE_IN_random
2025-02-24,BUY,HEXA-B.ST,124.71410369873047,63592644,5472320.72282179,15834437850.963556,REBALANCE_IN_random
2025-02-24,BUY,HM-B.ST,139.25347900390625,56952972,5472320.648522321,7898066039.702973,REBALANCE_IN_random
2025-02-24,BUY,RATO-B.ST,36.305625915527344,217393859,5445907.883618959,10.63245677947998,REBALANCE_IN_random
2025-03-03,SELL,ELUX-B.ST,91.62000274658203,84353328,5332631.978699901,7723119521.697092,REBALANCE_OUT_random
2025-03-03,SELL,EMBRAC-B.ST,119.0999984741211,64269850,5281631.935483074,15372376926.6936,REBALANCE_OUT_random
2025-03-03,SELL,ELAN-B.ST,76.0,102687276,5384920.75344,23171224981.94016,REBALANCE_OUT_random
2025-03-03,SELL,RATO-B.ST,37.939998626708984,217393859,5691066.671221327,31413456627.183903,REBALANCE_OUT_random
2025-03-03,SELL,HEXA-B.ST,122.44999694824219,63592644,5372974.153974149,39195002716.76058,REBALANCE_OUT_random
2025-03-03,SELL,HM-B.ST,143.64999389648438,56952972,5645092.915328785,47370651704.0319,REBALANCE_OUT_random
2025-03-03,BUY,CLAS-B.ST,240.4283905029297,32837671,5447624.7866123635,39470095692.850555,REBALANCE_IN_random
2025-03-03,BUY,MEKO.ST,120.82426452636719,65343734,5447624.935350035,31569539465.958633,REBALANCE_IN_random
2025-03-03,BUY,NIBE-B.ST,39.50876998901367,199831799,5447624.92239545,23668983257.854424,REBALANCE_IN_random
2025-03-03,BUY,NOTE.ST,153.76797485351562,51344297,5447624.913277532,15768427062.97371,REBALANCE_IN_random
2025-03-03,BUY,SWED-A.ST,238.9330596923828,33043182,5447624.918290266,7867870860.82315,REBALANCE_IN_random
2025-03-03,BUY,VOLV-B.ST,328.1593322753906,23959232,5425087.446716309,198.42526149749756,REBALANCE_IN_random
2025-03-05,SELL,LUND-B.ST,525.0,13947361,5052431.522249999,7317312291.903011,STOP_LOSS_random
2025-03-05,SELL,EQT.ST,321.5,23247049,5157009.114914999,14786081536.288097,STOP_LOSS_random
2025-03-05,SELL,VOLV-B.ST,323.8999938964844,23959232,5354672.618009472,22541121962.234543,STOP_LOSS_random
2025-03-10,SELL,G5EN.ST,131.39999389648438,60226849,5460527.237793095,30449469026.001236,REBALANCE_OUT_random
2025-03-10,SELL,BULTEN.ST,66.80000305175781,118605191,5466750.71332048,38366829396.04224,REBALANCE_OUT_random
2025-03-10,SELL,MEKO.ST,123.19999694824219,65343734,5554740.002276856,46411622485.42671,REBALANCE_OUT_random
2025-03-10,BUY,ELAN-B.ST,70.35623931884766,109944341,5337336.553332806,38671014781.72438,REBALANCE_IN_random
2025-03-10,BUY,HEXA-B.ST,117.07548522949219,66070795,5337336.565045081,30930407061.03603,REBALANCE_IN_random
2025-03-10,BUY,NEWA-B.ST,102.33389282226562,75588548,5337336.55503965,23189799354.85831,REBALANCE_IN_random
2025-03-10,BUY,PCELL.ST,28.0,276259657,5337336.57324,15449191622.28507,REBALANCE_IN_random
2025-03-10,BUY,SOBI.ST,297.0,26044681,5337336.47733,7708584028.80774,REBALANCE_IN_random
2025-03-13,SELL,CLAS-B.ST,213.8000030517578,32837671,4844278.970408707,14724433909.84995,STOP_LOSS_random
2025-03-13,SELL,SOBI.ST,279.79998779296875,26044681,5028237.983851518,22006707097.737865,STOP_LOSS_random
2025-03-17,SELL,ELAN-B.ST,72.69999694824219,109944341,5515137.746071784,29994145215.168293,REBALANCE_OUT_random
2025-03-17,SELL,PCELL.ST,26.0,276259657,4956098.24658,37171940198.921715,REBALANCE_OUT_random
2025-03-17,SELL,NIBE-B.ST,45.400001525878906,199831799,6259931.145868197,46238044247.294975,REBALANCE_OUT_random
2025-03-17,SELL,HEXA-B.ST,116.44999694824219,66070795,5308821.274521375,53926679302.13839,REBALANCE_OUT_random
2025-03-17,BUY,AZN.ST,1562.15869140625,4931516,5315629.301034199,46217553091.62837,REBALANCE_IN_random
2025-03-17,BUY,BEIJ-B.ST,155.7184295654297,49472701,5315629.801195243,38508426155.747116,REBALANCE_IN_random
2025-03-17,BUY,BULTEN.ST,66.19841766357422,116374553,5315629.77278497,30799299261.068577,REBALANCE_IN_random
2025-03-17,BUY,SINT.ST,103.19823455810547,74650611,5315629.772079882,23090172367.41261,REBALANCE_IN_random
2025-03-17,BUY,SKA-B.ST,234.14141845703125,32902386,5315629.816775928,15381045408.935066,REBALANCE_IN_random
2025-03-17,BUY,SOBI.ST,287.0,26842548,5315629.78044,7671918503.154626,REBALANCE_IN_random
2025-03-17,BUY,VOLV-B.ST,309.1933898925781,24795577,5289973.669810985,22.51237201690674,REBALANCE_IN_random
2025-03-24,SELL,SINT.ST,106.0,74650611,5459945.68854,7907504842.823832,REBALANCE_OUT_random
2025-03-24,SELL,BULTEN.ST,68.80000305175781,116374553,5524533.025067396,15908549911.345715,REBALANCE_OUT_random
2025-03-24,SELL,BEIJ-B.ST,153.75,49472701,5248435.1673375,23509729254.928375,REBALANCE_OUT_random
2025-03-24,SELL,VOLV-B.ST,311.70001220703125,24795577,5332859.340970464,31233178049.16779,REBALANCE_OUT_random
2025-03-24,SELL,SOBI.ST,291.0,26842548,5389715.21292,39038969801.95487,REBALANCE_OUT_random
2025-03-24,SELL,SKA-B.ST,244.8000030517578,32902386,5557607.893314978,47087916387.27167,REBALANCE_OUT_random
2025-03-24,BUY,ELUX-B.ST,87.44000244140625,89752811,5415110.348944521,39234515263.95965,REBALANCE_IN_random
2025-03-24,BUY,EQT.ST,328.2572021484375,23908039,5415110.333787052,31381114162.630135,REBALANCE_IN_random
2025-03-24,BUY,HPOL-B.ST,91.42576599121094,85839981,5415110.350761235,23527713036.68338,REBALANCE_IN_random
2025-03-24,BUY,NIBE-B.ST,42.706817626953125,183764244,5415110.377855411,15674311871.44261,REBALANCE_IN_random
2025-03-24,BUY,SAVE.ST,234.76608276367188,33428960,5415110.333143799,7820910771.045989,REBALANCE_IN_random
2025-03-26,SELL,AZN.ST,1474.0,4931516,5015647.662959999,15084949707.38303,STOP_LOSS_random
2025-03-27,SELL,NIBE-B.ST,39.54999923706055,183764244,5014834.239899315,22347810583.14214,STOP_LOSS_random
2025-03-28,SELL,EQT.ST,312.1000061035156,23908039,5148572.391297932,29804361128.57393,STOP_LOSS_random
2025-03-31,SELL,SAVE.ST,232.0,33428960,5351307.9168,37554528540.65713,REBALANCE_OUT_random
2025-03-31,SELL,NEWA-B.ST,99.75,75588548,5202570.78747,45089283632.86966,REBALANCE_OUT_random
2025-03-31,SELL,ELUX-B.ST,83.36000061035156,89752811,5162438.12202113,52565915574.4884,REBALANCE_OUT_random
2025-03-31,SELL,HPOL-B.ST,88.94999694824219,85839981,5268471.573111145,60196113150.90246,REBALANCE_OUT_random
2025-03-31,BUY,EMBRAC-B.ST,105.81999969482422,71106729,5191914.688345164,52666407195.13416,REBALANCE_IN_random
2025-03-31,BUY,G5EN.ST,114.41305541992188,65766219,5191914.700851946,45136701221.22759,REBALANCE_IN_random
2025-03-31,BUY,HOLM-B.ST,388.20001220703125,19383085,5191914.5451908475,37606995473.07248,REBALANCE_IN_random
2025-03-31,BUY,MEKO.ST,120.0371322631836,62684887,5191914.709487985,30077289486.641273,REBALANCE_IN_random
2025-03-31,BUY,PCELL.ST,26.6200008392334,282663933,5191914.752239899,22547583438.20802,REBALANCE_IN_random
2025-03-31,BUY,SKA-B.ST,211.97474670410156,35497219,5191914.6642952645,15017877517.318703,REBALANCE_IN_random
2025-03-31,BUY,SOBI.ST,287.3999938964844,26181330,5191914.716719272,7488171520.40014,REBALANCE_IN_random
2025-04-04,SELL,SWED-A.ST,219.0,33043182,4993155.23202,14719635223.16812,STOP_LOSS_random
2025-04-04,SELL,EMBRAC-B.ST,101.12000274658203,71106729,4961315.71592852,21904986539.232655,STOP_LOSS_random
2025-04-04,SELL,PCELL.ST,25.260000228881836,282663933,4926662.798470882,29040150888.710823,STOP_LOSS_random
2025-04-07,SELL,SOBI.ST,258.79998779296875,26181330,4675252.240238544,35811203520.87427,REBALANCE_OUT_random
2025-04-07,SELL,SKA-B.ST,191.85000610351562,35497219,4698997.760447403,42616646204.92165,REBALANCE_OUT_random
2025-04-07,SELL,MEKO.ST,116.0,62684887,5017298.355479999,49883075798.56618,REBALANCE_OUT_random
2025-04-07,SELL,HOLM-B.ST,348.6000061035156,19383085,4662291.049020424,56635357056.82212,REBALANCE_OUT_random
2025-04-07,SELL,NOTE.ST,163.1999969482422,51344297,5781778.488459651,65008964392.043304,REBALANCE_OUT_random
2025-04-07,BUY,BEIJ-B.ST,126.90380096435547,56918848,4984020.528821558,57780762213.80208,REBALANCE_IN_random
2025-04-07,BUY,BULTEN.ST,56.727840423583984,127331099,4984020.602871786,50552559928.16763,REBALANCE_IN_random
2025-04-07,BUY,ELAN-B.ST,56.02267837524414,128933826,4984020.603324506,43324357641.87662,REBALANCE_IN_random
2025-04-07,BUY,HPOL-B.ST,77.06021881103516,93734723,4984020.602554521,36096155356.70229,REBALANCE_IN_random
2025-04-07,BUY,RATO-B.ST,26.15999984741211,276116907,4984020.589041653,28867953091.125347,REBALANCE_IN_random
2025-04-07,BUY,SAVE.ST,215.3959503173828,33534605,4984020.497620209,21639750958.13467,REBALANCE_IN_random
2025-04-07,BUY,SWED-A.ST,197.14999389648438,36638186,4984020.520931998,14411548791.33548,REBALANCE_IN_random
2025-04-08,SELL,G5EN.ST,116.5999984741211,65766219,5291155.314183612,22074598671.07001,STOP_LOSS_random
2025-04-14,SELL,BEIJ-B.ST,141.0,56918848,5537634.721919999,30094618604.34809,REBALANCE_OUT_random
2025-04-14,SELL,BULTEN.ST,59.0,127331099,5183649.04029,37601969796.3078,REBALANCE_OUT_random
2025-04-14,SELL,SAVE.ST,243.1999969482422,33534605,5627374.92522575,45751958255.04308,REBALANCE_OUT_random
2025-04-14,SELL,ELAN-B.ST,63.099998474121094,128933826,5613649.71446519,53882068829.191216,REBALANCE_OUT_random
2025-04-14,SELL,HPOL-B.ST,83.25,93734723,5384356.8259275,61680100162.11529,REBALANCE_OUT_random
2025-04-14,BUY,CLAS-B.ST,257.6726379394531,29921735,5319908.548530931,53964767864.391495,REBALANCE_IN_random
2025-04-14,BUY,ELUX-B.ST,68.5199966430664,112522079,5319908.607992088,46249435480.43265,REBALANCE_IN_random
2025-04-14,BUY,HEXA-B.ST,89.82610321044922,85832650,5319908.609631191,38534103094.09665,REBALANCE_IN_random
2025-04-14,BUY,HM-B.ST,132.28103637695312,58285093,5319908.6300832955,30818770678.099472,REBALANCE_IN_random
2025-04-14,BUY,HOLM-B.ST,372.20001220703125,20714702,5319908.51271286,23103438432.321747,REBALANCE_IN_random
2025-04-14,BUY,NIBE-B.ST,35.23809051513672,218797681,5319908.616430206,15388106036.125307,REBALANCE_IN_random
2025-04-14,BUY,SINT.ST,99.59603881835938,77412843,5319908.636362616,7672773611.021384,REBALANCE_IN_random
2025-04-23,SELL,SINT.ST,104.37999725341797,77412843,5575443.114406301,15747550507.626255,REBALANCE_OUT_random
2025-04-23,SELL,ELUX-B.ST,71.76000213623047,112522079,5571463.394295034,23816563673.645054,REBALANCE_OUT_random
2025-04-23,SELL,RATO-B.ST,31.31999969482422,276116907,5967107.195653306,32458578009.42521,REBALANCE_OUT_random
2025-04-23,SELL,HOLM-B.ST,385.20001220703125,20714702,5505719.389652859,40432375753.30057,REBALANCE_OUT_random
2025-04-23,SELL,SWED-A.ST,223.39999389648438,36638186,5647629.664856998,48611698652.41397,REBALANCE_OUT_random
2025-04-23,SELL,NIBE-B.ST,37.5,218797681,5661389.995875,56810950299.9181,REBALANCE_OUT_random
2025-04-23,BUY,CEVI.ST,160.3597869873047,50610257,5599936.522005995,48689500331.50335,REBALANCE_IN_random
2025-04-23,BUY,EMBRAC-B.ST,115.4800033569336,70279267,5599936.492467154,40568050405.92805,REBALANCE_IN_random
2025-04-23,BUY,LUND-B.ST,496.20001220703125,16356005,5599936.417654202,32446600588.852127,REBALANCE_IN_random
2025-04-23,BUY,MEKO.ST,119.44678497314453,67945320,5599936.519300332,24325150624.36133,REBALANCE_IN_random
2025-04-23,BUY,SAVE.ST,247.55039978027344,32784637,5599936.497240789,16203700691.862942,REBALANCE_IN_random
2025-04-23,BUY,SHB-B.ST,170.3000030517578,47656194,5599936.488708261,8082250771.739071,REBALANCE_IN_random
2025-04-30,SELL,LUND-B.ST,500.0,16356005,5642821.725,16254610450.01407,REBALANCE_OUT_random
2025-04-30,SELL,SAVE.ST,256.0,32784637,5791078.27968,24641686443.73439,REBALANCE_OUT_random
2025-04-30,SELL,HEXA-B.ST,94.0199966430664,85832650,5568289.97075719,32706103618.629128,REBALANCE_OUT_random
2025-04-30,SELL,MEKO.ST,124.0,67945320,5813401.5792,41125509897.04993,REBALANCE_OUT_random
2025-04-30,SELL,HM-B.ST,138.89999389648438,58285093,5586101.352749656,49215722857.6532,REBALANCE_OUT_random
2025-04-30,SELL,SHB-B.ST,181.60000610351562,47656194,5971511.933676524,57864116466.989845,REBALANCE_OUT_random
2025-04-30,BUY,BEIJ-B.ST,147.1999969482422,56156946,5703748.573077595,49592110438.59417,REBALANCE_IN_random
2025-04-30,BUY,EQT.ST,275.66461181640625,29986810,5703748.613401007,41320104351.71844,REBALANCE_IN_random
2025-04-30,BUY,G5EN.ST,121.51712799072266,68025820,5703748.570173563,33048098327.5344,REBALANCE_IN_random
2025-04-30,BUY,HOLM-B.ST,382.6000061035156,21605599,5703748.593396377,24776092269.670895,REBALANCE_IN_random
2025-04-30,BUY,HPOL-B.ST,83.69999694824219,98761083,5703748.618536514,16504086175.347263,REBALANCE_IN_random
2025-04-30,BUY,NIBE-B.ST,40.501953125,204096388,5703748.61443289,8232080086.975018,REBALANCE_IN_random
